x,y,vx,e,theta_e,mode
3.8759624434230235,-1.0317346769297888,2.2584593572766507,0.02143175340676273,0.004629314456836342,HIGH
3.8752967565175656,-1.0338928606036442,2.2585444213210555,0.02145790174667701,0.003863123698103932,HIGH
3.874629739834379,-1.0360507250789723,2.258630093027477,0.02148266245121447,0.003118492831863273,HIGH
3.8739614163661913,-1.0382082771024987,2.2587163658754785,0.02150605940502217,0.002395714726732834,HIGH
3.8732918091707527,-1.04036552346533,2.258803233727779,0.02152811656290255,0.001695017402680854,HIGH
3.8726209413724693,-1.042522471005052,2.2588906904974912,0.02154885795512487,0.0010165673101065753,HIGH
3.871948836161426,-1.0446791266067064,2.25897872986575,0.021568307689618902,0.00036047256156890306,HIGH
3.871275516790064,-1.0468354972027412,2.2590673450468253,0.021586489951343265,-0.00027321388909085087,HIGH
3.870601006567748,-1.0489915897720303,2.259156528597601,0.021603428999106007,-0.000884491125006992,HIGH
3.8699253288534625,-1.051147411338048,2.259246272268133,0.02161914916009271,-0.0014734072062501102,HIGH
3.8692485070468456,-1.0533029689662858,2.2593365668899006,0.02163367482235301,-0.002040056175374838,HIGH
3.8685705645777686,-1.0554582697609938,2.2594274022983476,0.021647030425474147,-0.002584575132022149,HIGH
3.8678915248946506,-1.0576133208613216,2.259518767286295,0.0216592404496634,-0.0031071413796417424,HIGH
3.867211411451688,-1.0597681294369365,2.259489084119752,0.019179662968433518,0.04167926523094878,HIGH
3.8665282334224917,-1.0619219202023937,2.25946632099923,0.019291939810906086,0.041199925491019584,HIGH
3.865842091402659,-1.0640747315227028,2.2594504624941094,0.019400989422905992,0.04064951705159525,HIGH
3.8651530788438544,-1.066226599115492,2.2594414086714556,0.019506919463281598,0.04003303258387225,HIGH
3.8644612825834392,-1.0683775562278452,2.259438991286197,0.01960982997219484,0.03935534317114775,HIGH
3.8637667833453513,-1.0705276338045198,2.2594429881160676,0.019709813929185024,0.03862119286060284,HIGH
3.8630696562131592,-1.0726768606479273,2.259453135571857,0.01980695778128047,0.0378351939239987,HIGH
3.8623699710762356,-1.0748252635702318,2.2594691397119346,0.019901341942158042,0.03700182278984121,HIGH
3.861667793049994,-1.076972867537882,2.2594906857873878,0.019993041263357617,0.03612541661092661,HIGH
3.860963182871148,-1.07911969580888,2.2595174464405927,0.020082125478549616,0.03521017043243502,HIGH
3.8602561972689418,-1.0812657700630577,2.259549088675822,0.020168659621857772,0.0342601349269005,HIGH
3.859546889313299,-1.0834111105256168,2.2595852797156866,0.02025270442122127,0.03327921466348194,HIGH
3.858835308740837,-1.0855557360841726,2.259625691851984,0.020334316667774865,0.032271166879995095,HIGH
3.858121502259671,-1.0876996643995225,2.2596700063939625,0.02041354956221674,0.03123960072716514,HIGH
3.8574055138339305,-1.0898429120103557,2.259717916811214,0.020490453039107872,0.030187976955517115,HIGH
3.8566873849488865,-1.0919854944321,2.2597691311624883,0.02056507407004383,0.029119608016267007,HIGH
3.855967154857577,-1.0941274262501035,2.259823373895727,0.020637456946608363,0.028037658548490718,HIGH
3.8552448608097984,-1.096268721207334,2.2598803870986126,0.020707643544011393,0.026945146225757943,HIGH
3.854520538264307,-1.098409392286777,2.2599399312730135,0.02077567356628568,0.02584494293631523,HIGH
3.853794221085057,-1.1005494517887073,2.260001785700864,0.020841584773899947,0.02473977627179136,HIGH
3.8530659417222823,-1.1026889114030074,2.2600657484633495,0.020905413194621667,0.02363223130028258,HIGH
3.852335731379194,-1.1048277822766979,2.2601316361697674,0.020967193318445213,0.022524752600551423,HIGH
